Area,ED,Energy,SS,ResidueLength,PairNumber
7343.99,11201.5,299779.0,84,114,689
10342.2,40023.0,-6092.0,34,208,2054
7227.66,13730.0,-2369.0,28,120,813
26667.5,790260.0,-18490.0,97,588,23128
10402.3,20666.9,-1142.9,34,157,1113
8499.87,26989.7,-1212.48,24,156,1364
12778.0,64801.0,-5552.0,29,246,2679
13420.4,41549.1,-2385.97,236,278,1938
10724.2,39762.0,-4498.0,135,233,2125
5922.74,4117.38,-1325.56,82,88,318
6536.09,11346.4,-1374.75,161,111,651
4521.35,2763.38,-524.38,28,65,202
16757.0,152255.0,-5393.0,38,332,5857
4456.92,2840.73,-531.06,19,65,202
13016.0,104152.0,-7152.0,85,309,4431
4288.92,2225.9,-1117.6,4,63,184
12280.7,59524.3,-4557.72,196,214,2600
3875.94,341.174,1643.0,11,54,28
10861.9,37959.0,617.001,32,205,1751
13709.8,46938.9,184.527,173,273,2061
4241.23,1019.69,-931.64,28,62,102
15795.5,160397.0,-7463.7,153,359,6068
14710.6,79358.0,642802.0,155,320,3466
13535.6,77853.1,-2081.87,192,262,3211
5005.63,2762.95,-404.89,9,72,205
3844.22,1963.67,-393.765,9,43,161
4304.47,2665.44,-1278.5,15,65,202
3779.89,337.933,765.2,11,54,28
14552.1,95221.8,43839.7,54,294,4249
9426.59,11764.7,-687.441,131,156,654
25814.9,328900.0,3461.78,281,540,8870
7282.35,4095.81,-1254.31,9,101,249
14384.4,90607.2,-2248.56,227,254,3973
5451.3,4607.35,-1523.88,24,79,317
23909.5,583113.0,-14197.0,480,586,19428
7040.13,8561.94,-1001.22,6,95,543
11562.4,40358.6,68922800.0,77,207,1995
12543.1,54065.0,-5042.0,33,235,2398
5539.88,7952.15,-1827.1,20,99,583
28904.6,860864.0,-15672.0,63,601,20653
14253.0,80032.9,435.659,77,320,3466
3476.77,540.766,426.46,13,51,45
8544.81,25460.0,-3162.91,30,157,1519
4190.98,384.867,1586.0,11,54,28
6130.52,5306.0,-2641.0,15,113,367
17064.4,144950.0,-10290.0,70,423,5328
3276.16,584.011,214.49,3,51,45
15449.6,87921.1,-5737.36,94,301,3369
9284.58,27151.4,-1228.66,169,158,1403
12065.5,28317.2,-417.53,49,178,1410
7572.74,9130.03,-965.671,211,107,517
4392.78,6451.45,173.08,38,68,481
5625.27,7565.56,-1049.6,103,104,457
4361.17,2025.5,677.84,27,75,165
8138.71,11615.2,-1258.27,62,128,693
8212.03,8738.83,1103.8,36,144,553
16200.2,162369.0,-2251.01,243,352,6744
7958.65,9085.31,552.75,18,130,515
6531.39,6987.78,2754.47,74,118,426
6854.4,13692.0,-2007.0,60,114,806
10552.5,34485.6,-118.026,30,208,1691
8558.2,26644.7,-1608.5,31,156,1364
27131.4,459698.0,-14239.0,226,524,13149
5282.28,3170.73,878.815,161,71,249
8781.18,31579.0,-4615.0,34,222,1585
6852.74,6102.71,-990.41,29,99,372
16987.2,188194.0,-11085.0,57,358,7100
11562.2,58703.6,5605250000.0,243,217,2904
7944.62,10275.7,-404.628,26,123,621
5511.94,4337.89,-1661.52,19,88,292
8953.21,28729.4,-1221.86,146,179,1626
15945.2,146869.0,-8371.0,183,306,5628
15622.8,128057.0,-7850.0,81,351,4913
4383.22,2254.58,-798.03,22,54,165
4372.48,529.158,170.84,21,65,35
4110.27,451.512,47.756,32,65,35
8736.51,16174.7,-1226.39,117,160,976
4306.07,2410.15,-1680.6,21,63,184
20273.0,348127.0,-15021.0,74,473,11118
8574.24,9431.11,-2705.03,16,135,587
19166.9,178161.0,629489.0,235,403,6746
7830.75,9349.82,-300.16,14,130,515
7809.34,8875.0,-3125.0,14,121,487
11961.7,33414.9,1491.4,49,210,1213
7997.26,15539.7,-221.163,89,131,971
13693.2,148815.0,-7454.0,65,298,6508
3989.63,2331.51,-1173.1,12,63,184
3282.41,1011.34,169951.0,65,51,102
22928.0,268611.0,-4912.0,104,460,8479
8546.9,8734.36,2259.6,48,144,553
5588.59,1636.23,1488840.0,63,84,136
3856.37,357.483,1084.8,11,54,28
10473.4,28055.3,244466000.0,53,194,1521
7768.42,9899.94,149419.0,13,123,621
5612.3,2609.04,348.33,5,81,169
9551.14,30116.7,-2120.63,33,156,1364
8440.63,21089.4,534.33,47,143,1203
5493.38,7643.32,-732.41,12,99,583
11947.8,36539.8,20737.8,157,225,1755
7343.2,4088.74,-1454.36,10,101,249
7957.76,9406.06,-2418.9,183,135,587
3703.58,2336.0,-1309.0,13,63,202
12939.8,42689.0,-7420.0,155,264,1873
8877.76,17089.3,-1998.18,21,142,844
6854.23,5202.0,-3458.0,132,101,316
6716.31,3671.9,1384.7,29,101,206
3865.44,1209.82,-813.77,9,55,88
12833.3,146095.0,-5999.0,61,317,6400
13552.5,41568.2,544238000.0,112,278,1938
8250.61,33015.8,-427.981,21,148,1919
5608.7,7584.51,-277.56,9,99,583
13020.1,79684.0,-918.0,126,274,2834
13225.4,85468.5,-1896.5,57,291,3799
5859.94,5926.0,-2999.0,12,109,401
10215.5,20504.4,-1248.79,25,157,1113
11533.2,33933.1,-56.2376,138,234,1581
4806.32,1735.39,-1265.3,4,70,131
14572.4,101654.0,286654.0,45,283,3965
4354.43,1984.08,-717.205,114,66,166
4597.79,2861.46,-1321.44,119,77,244
5639.43,7435.98,-1689.24,95,104,457
9380.26,26717.1,-251.155,159,174,1415
11403.1,47545.7,-3788.93,94,190,2118
19822.6,274850.0,2417.89,313,420,9137
5764.57,5226.95,-1425.6,21,99,372
13968.7,64215.4,-2291.15,179,233,2897
3816.87,395.188,1203.0,5,54,28
7861.67,13743.5,-3198.17,117,170,771
6935.62,5546.83,-831.775,42,79,292
6902.51,7857.9,-3293.8,12,117,427
9487.85,37286.0,-6252.0,37,226,1815
5460.02,4233.06,-931.853,15,88,292
6042.42,3697.34,50729.8,27,85,269
9654.68,12379.4,7268.98,119,136,619
6832.46,7850.29,-2909.9,11,117,427
4183.69,1529.85,-1204.7,6,55,133
5737.02,5211.78,-2016.7,21,99,372
8613.9,10879.8,-1639.43,82,140,590
4860.9,2101.8,970.3,22,75,165
12073.7,32144.0,-203.972,37,203,1580
10966.3,33847.9,-5053.36,124,234,1581
4452.16,2011.55,32.261,24,75,165
4481.94,2520.68,-858.53,21,65,202
4518.94,2487.49,-1120.5,26,63,184
23048.4,280847.0,1499.42,241,468,9276
14110.5,51653.1,170393.0,149,298,2196
15363.1,78433.0,3024980.0,264,336,3302
14089.8,47926.5,-738.083,173,273,2061
4382.58,2334.7,-1896.2,6,63,184
3974.45,633.282,33.922,1,57,44
4970.6,2787.6,14377.4,110,67,224
11181.7,57726.7,223141000.0,129,217,2904
9357.87,11330.4,107889.0,130,156,654
4310.55,569.261,570.88,23,65,35
20495.2,177693.0,-3469.99,339,449,5537
14715.0,136573.0,658.859,209,279,5626
7782.89,8979.0,284.74,15,130,515
6129.35,2752.18,613.92,8,81,169
5955.72,13106.7,-878.2,13,103,883
5772.95,4335.81,-1053.79,86,72,340
15015.9,250506.0,-7574.59,110,346,7851
5430.39,1054.32,-1097.4,6,57,76
5583.73,3336.38,-864.073,156,71,249
14162.7,52315.3,-998.588,185,288,2334
9783.39,29990.8,-2353.63,28,156,1364
17990.7,278464.0,-2675.77,99,346,7851
12673.7,42465.8,-3303.1,244,278,1938
15265.7,103248.0,359216.0,56,283,3965
6829.83,4835.43,237659.0,176,107,346
3707.45,501.879,-862.79,2,36,35
21580.7,284392.0,-14653.0,51,513,9696
12167.4,72069.0,-5646.0,57,290,3544
6315.99,5139.54,-1025.6,6,99,321
5498.0,3580.3,37318.4,54,85,269
11713.6,39404.0,-3140.0,36,209,1314
4004.89,2328.05,-1381.8,19,63,184
3805.19,375.629,533.37,5,54,28
14846.9,183809.0,-9681.0,258,404,6978
11437.2,33306.0,-2911.0,100,206,1212
14425.8,117536.0,-6756.0,63,293,4819
4520.39,6714.67,-121.11,16,68,481
39428.4,1220430.0,-21623.0,246,815,18867
7602.36,20276.0,-2677.0,22,135,1114
14244.2,142658.0,459981.0,44,308,6057
8072.84,30931.0,-3057.0,12,158,1580
9149.05,20794.0,-3950.0,17,168,1111
6474.6,4148.16,-1343.03,8,101,270
3496.88,578.332,662.7,15,43,52
4045.34,765.829,-2251.7,9,54,64
4083.81,6349.41,-145.39,17,68,481
15845.8,157452.0,103.1,101,310,6737
9219.86,30331.9,-597.165,62,132,1513
3617.73,585.612,-855.32,4,43,52
5330.89,1683.55,-464.768,17,76,147
4662.33,2485.42,-1252.5,11,63,184
6379.4,5260.53,5712.48,6,99,321
6185.71,8077.48,-2873.2,6,106,549
9228.32,24034.0,-5142.0,19,160,1022
6476.12,8333.26,-485.797,92,104,457
5013.99,4027.45,-1453.1,10,85,346
23900.7,471266.0,-12026.0,124,641,14152
9932.06,39356.0,-6022.0,114,205,1994
9097.58,26087.5,-1222.72,71,157,1519
6419.96,7038.58,-332.57,15,109,432
18124.4,227484.0,-9557.0,88,493,8218
9943.36,36296.1,-2464.67,36,196,1997
3522.56,509.639,-514.12,3,36,35
11865.0,53956.4,-3065.0,42,220,2461
3756.0,559.108,-464.56,5,43,52
12740.1,75963.4,-175.032,176,262,3211
11396.7,33213.1,2063.5,66,210,1213
5509.51,4596.26,-99.9597,19,88,292
6203.3,1874.93,322.769,71,84,136
10708.2,47673.8,-830.599,85,190,2118
16390.2,214325.0,-1630.17,254,336,8195
3586.27,567.74,345.18,14,43,52
4989.62,3013.07,-2350.8,4,65,202
5951.84,6088.65,-994.14,17,89,425
9851.22,23395.5,-2066.39,51,176,1313
6291.08,4965.35,-1858.0,13,87,322
15469.6,163688.0,16140100.0,90,287,6171
36924.6,1557190.0,-18151.0,178,819,34369
9525.41,68094.0,-4216.0,24,167,3041
3672.46,456.814,-699.72,3,36,35
5895.31,11195.9,-1105.26,94,102,764
9101.63,30378.0,-5074.0,29,168,1520
13665.7,80738.7,82802.7,67,272,3539
4777.18,1896.57,-677.53,10,75,165
7050.81,18069.0,-3814.0,53,125,1062
4462.17,2552.41,-843.23,9,72,205
6333.65,5173.47,-937.126,10,96,347
10393.5,37775.9,-1783.8,33,196,1997
3807.04,345.236,1237.9,11,54,28
11803.3,56966.0,-7075.0,47,275,2683
10119.2,35247.0,24677.6,186,208,1691
7281.78,7843.0,-1599.0,21,133,488
13929.1,96712.6,-1.9239,55,294,4249
11556.7,44225.8,-3955.93,79,196,1885
6857.04,13795.6,11123.2,100,120,809
14845.8,96236.0,-10085.0,201,305,4065
6065.11,4120.45,-370.32,20,100,294
11073.4,49010.9,-1541.24,79,190,2118
5944.27,1075.45,-1647.5,12,57,76
3313.87,686.771,290.61,3,31,53
7907.0,24931.0,-5083.0,69,134,1517
4259.37,727.833,-682.99,5,58,43
14875.2,102007.0,-3342.05,39,283,3965
5770.96,5090.29,-331.779,75,86,367
15718.1,158484.0,1457.8,108,310,6737
6909.55,8116.0,-3089.0,53,113,490
10117.5,34733.9,4257.18,204,208,1691
3689.34,519.612,-763.97,2,36,35
13485.9,139419.0,-7724.0,221,306,6277
16414.7,112862.0,-7537.0,237,340,4341
8083.08,21708.0,37790100.0,122,139,1108
4733.09,2561.82,-889.78,28,63,184
11664.6,38167.9,-2497.81,38,235,1818
9945.75,31692.0,-5676.0,100,189,1687
9709.25,30476.6,348508.0,140,179,1626
10260.6,20141.0,2016.64,29,157,1113
3824.27,469.287,-656.74,1,36,35
12445.1,86233.0,-3336.0,29,239,3708
6933.84,8838.43,27053.5,79,95,543
12127.6,71977.1,343928.0,190,262,3211
7959.18,14107.2,-519.52,21,127,802
4800.23,2591.32,-1233.5,13,72,205
8794.65,29344.0,-3825.0,90,162,1576
7300.77,12612.1,-1693.72,15,123,726
4415.67,3099.35,-1338.4,7,62,245
8486.81,22526.0,-4336.0,111,151,1307
8544.58,14464.8,-1477.55,94,140,845
7794.48,8848.98,1632.8,21,130,515
3334.45,579.003,109.89,15,51,45
14298.5,48944.0,-694.0,116,298,2132
16580.6,143577.0,101627.0,77,362,5847
11127.9,36442.0,-5757.0,104,196,1811
3860.29,2340.53,-565.08,34,63,184
12626.4,80887.4,-1205.19,46,272,3539
16318.0,210590.0,-10706.0,52,365,8077
12664.1,37009.3,-1543.12,197,225,1755
9215.86,17210.4,-3265.28,35,183,931
6879.81,12058.7,-1212.13,222,105,765
10078.2,40387.6,-3910.2,68,196,1885
7614.02,13893.4,-94.241,18,127,802
7022.95,9982.45,1563.5,21,115,547
4750.46,6334.33,334.35,18,67,481
15146.4,85992.4,12712.0,98,301,3369
3881.93,375.61,1429.9,7,54,28
11964.8,56697.3,577.337,152,209,2967
4105.63,1957.82,-722.107,197,63,166
5133.02,3930.71,3658930.0,98,72,340
6705.27,13120.2,-423.176,14,96,804
9857.07,40141.2,-3937.84,64,196,1885
8619.53,13421.5,107270.0,96,148,729
6194.07,6318.03,-2399.5,17,108,424
4412.99,2337.66,-1114.1,9,63,184
10072.3,24746.9,-1766.53,35,177,1313
12068.6,54178.1,-4460.82,155,218,2391
6346.14,5307.35,79.9202,10,99,321
7035.97,5133.21,-1295.23,78,93,248
7704.94,13069.5,-977.053,106,130,694
10087.8,24391.0,-2504.0,42,208,1313
11941.2,30389.7,-3153.99,62,194,1521
5749.2,4082.03,-367.091,83,88,318
3524.45,1437.77,-875.875,159,52,133
3864.51,2178.03,-733.585,51,54,165
7554.71,9535.62,-757.52,13,123,621
4480.31,2218.39,-1427.2,12,71,188
11014.3,37935.9,-1786.9,34,196,1997
4251.83,6014.9,271.09,23,67,481
10589.6,37166.5,2080.91,33,196,1997
9747.05,29209.0,-4401.0,60,192,1524
11505.3,56607.6,306333.0,23,209,2967
5228.53,4344.16,-1036.93,14,72,340
6327.49,7743.71,-2106.9,26,102,517
12991.8,61410.0,-434.921,193,214,2600
10171.9,73143.0,-5544.0,56,231,3452
22433.0,411613.0,-1002.65,60,473,14125
13163.6,60769.1,2586.73,29,247,2754
3908.78,2043.5,-1468.2,3,63,184
4544.37,2150.5,-1387.7,11,71,188
6736.58,7061.08,82238.5,22,118,426
4817.33,1893.23,-589.78,10,75,165
4063.07,2157.76,-1475.2,24,63,184
9030.74,25612.0,-2887.0,27,161,1306
4318.94,2119.34,-1213.0,11,71,188
4775.01,6381.14,507.75,19,67,481
8745.29,27356.0,-4790.0,18,173,1524
9494.12,12484.7,-423.522,111,136,619
4212.09,2186.43,-957.112,20,54,165
13087.8,79526.0,-6609.0,33,268,3380
9687.36,24798.0,-4140.0,39,190,1359
9501.53,39412.8,841146.0,75,196,1885
4368.27,2644.0,-777.0,10,72,205
7604.89,9270.66,592450.0,196,138,554
18415.2,183056.0,-13417.0,97,487,6868
5571.4,7105.0,-3007.0,31,101,486
8923.38,13066.5,54731.1,78,132,806
9033.49,11610.8,-69.1189,39,156,654
13854.5,52665.7,22.0344,48,288,2334
20432.3,277982.0,-8757.73,282,420,9137
3717.91,409.761,1265.4,11,54,28
6852.61,5247.15,-910.689,63,107,346
4601.97,1042.6,-477.96,28,62,102
16651.0,137020.0,10087.7,305,449,5537
11679.8,24783.0,-4399.0,79,251,1261
18161.4,202432.0,-4086.56,166,390,7459
11092.9,41503.5,21824.8,151,227,2059
4692.26,2485.38,-861.76,21,63,184
13764.5,85323.3,-6534.62,103,301,3369
7758.04,14186.1,-483.13,10,127,802
4935.9,6658.77,-273.06,18,68,481
5501.21,1998.9,-1313.5,8,77,165
11718.0,29056.0,-4217.0,182,185,1362
5506.64,2007.78,-947.94,8,77,165
5882.47,5316.62,-1189.7,12,105,371
3885.7,1464.75,-766.891,158,52,133
8700.81,29175.4,-963.386,127,179,1626
10772.6,43593.1,-768.53,123,197,2257
10590.6,51620.8,-4694.94,126,224,2192
12183.3,73649.5,-2485.21,30,249,3630
6490.39,6538.0,-2743.0,38,113,425
17237.2,263354.0,-8617.0,41,412,8732
12438.2,38526.3,1882.01,36,235,1818
12041.7,48802.9,-4367.75,127,215,2188
18169.5,205066.0,-7343.0,37,350,6074
5922.58,1081.66,-1399.0,9,57,76
8164.53,8805.05,2359.8,35,144,553
4278.14,6280.52,-604.21,15,68,481
4852.24,2815.57,-1429.8,18,77,244
9543.06,39777.1,-3793.06,79,196,1885
23620.9,516760.0,36728900.0,307,540,18067
13034.4,61087.0,-6752.0,113,290,2980
21930.2,303848.0,-15328.0,182,497,10398
15197.4,49084.6,906088.0,137,298,2196
14936.4,54714.5,-1830.31,143,215,2188
12012.7,78160.2,-921.203,57,272,3539
18096.0,155208.0,-5166.45,210,359,6068
6240.48,11053.6,1025.98,28,102,764
8108.12,16838.0,-3341.0,36,159,974
4546.73,1076.99,-787.8,6,55,88
7896.2,13976.0,-3809.71,120,170,771
11401.2,51307.2,3508.55,117,209,2534
6797.83,13189.8,51509.6,19,96,804
5206.54,2252.2,748.4,24,75,165
13019.4,45701.0,-1816.01,149,273,2061
6999.55,4036.99,-1720.17,87,101,249
14067.2,87357.7,267.84,53,291,3799
4542.19,2417.96,-1146.4,27,63,184
8656.61,21479.6,706.67,33,143,1203
8616.4,16660.2,-1651.69,187,133,890
9164.45,20544.0,156141.0,108,163,1162
13348.6,140351.0,73.7607,279,308,6057
6294.18,8181.21,-3767.5,10,106,549
10325.1,26843.0,525601000.0,127,158,1403
9218.76,11176.1,69070.2,131,156,654
15584.7,100081.0,488216.0,45,281,3974
5986.43,1842.23,-1240.63,8,84,136
12576.8,132848.0,-8284.0,165,285,5947
4392.26,399.604,843.85,11,54,28
7119.78,12584.0,-661.174,147,123,726
8172.74,13834.0,-2560.0,19,151,888
3405.18,689.08,31.465,4,31,53
5321.5,4245.38,-1041.2,15,88,292
3755.55,1231.85,-1015.1,9,55,88
3395.58,675.092,-195.61,4,31,53
4971.43,2921.07,-639.41,13,65,202
8496.08,24411.4,-2001.51,26,177,1313
17066.5,84250.7,4206.0,90,340,3632
4010.83,802.492,-1563.4,13,54,64
12689.6,86072.0,-3899.0,11,242,3621
7484.27,13942.2,-537.45,20,127,802
6959.49,3987.26,-2246.73,93,101,249
5758.84,3345.11,-980.043,65,75,166
15123.7,99961.8,-4276.34,39,281,3974
10487.1,43054.3,-330.61,149,197,2257
13896.7,119349.0,-6165.0,30,305,4443
10396.5,37844.0,-3647.25,31,196,1997
3660.47,453.112,-703.73,3,36,35
13195.0,56114.7,-99.4943,130,224,2192
6962.54,4087.83,-1346.11,9,101,249
24439.9,279026.0,3118.28,236,468,9276
6954.31,7185.83,19449.0,72,118,426
8693.44,38636.4,23416.7,76,196,1885
5447.33,5206.34,-1521.91,18,85,343
9052.91,16973.9,1067860.0,44,133,890
6887.83,7831.2,-2962.2,10,117,427
14445.1,65829.0,-6335.0,43,301,2684
5515.95,3320.51,-533.873,17,71,249
6099.41,2552.29,-292.35,8,81,169
5625.91,4736.56,889.94,65,86,367
4006.85,2119.78,-2324.5,5,63,184
7726.89,13506.8,343.035,27,132,806
3617.19,351.832,1016.8,7,54,28
16596.4,164858.0,-6819.95,208,352,6744
15198.5,171307.0,-5432.0,229,302,6734
17290.7,217684.0,-10402.0,95,472,8093
9147.95,34962.0,-3003.0,86,175,1573
9658.29,12570.0,193.72,23,152,693
4924.13,1983.59,-270.13,7,75,165
12708.4,38695.3,-4136.3,116,234,1581
14597.3,231850.0,-7548.11,110,340,7359
5540.45,6060.0,-1923.8,19,89,425
13197.1,60112.4,-114.067,34,247,2754
10412.0,28222.9,-2580.59,166,158,1403
7114.44,14646.0,-3758.0,17,126,806
4372.81,577.675,165.0,14,65,35
5128.37,2999.84,-838.97,101,67,224
9296.83,20197.7,-3257.78,101,163,1162
4237.61,6024.98,-415.14,16,68,481
4050.96,5938.6,-1116.3,7,68,481
6762.22,12150.2,-713.655,223,105,765
9988.74,24152.0,-5247.0,67,200,1264
7941.97,9502.28,527.74,24,130,515
3914.05,2225.22,-524.379,3,43,161
5904.21,9941.89,111.378,28,109,689
8716.99,10671.3,133062.0,24,139,587
17532.1,136911.0,-7290.0,37,310,5121
3747.37,395.183,577.79,3,54,28
21007.6,276456.0,509307000.0,316,420,9137
5037.15,2849.18,-721.559,102,67,224
9605.88,20163.6,-850.848,206,157,1113
9017.84,20768.0,-3656.0,41,165,1024
12092.7,37058.2,-2393.79,162,225,1755
15847.7,132729.0,-55076.0,59,317,5217
3923.77,712.891,-855.23,14,58,43
13492.5,97178.1,891.657,176,273,4429
4926.05,1066.74,-1252.2,22,66,101
7436.61,17607.3,-2250.7,11,128,1065
6864.86,7377.34,586.71,23,109,432
13906.4,85748.0,-7038.0,57,291,3629
21439.0,349516.0,80.9144,289,440,10967
15631.9,59993.8,1909400.0,123,215,2188
6811.65,10916.0,-2339.0,41,123,694
8522.08,4468.68,730077.0,99,131,271
4693.75,6395.41,-305.62,21,68,481
22248.2,492155.0,-12958.0,109,501,14307
25379.7,541796.0,-13545.0,120,558,15867
9052.34,25557.1,37615000.0,21,174,0
15567.9,160532.0,1906.2,123,310,6737
6245.89,7967.86,-3542.3,4,106,549
10078.7,35670.9,-1240.22,191,208,1691
4228.96,1318.82,-1169.7,2,57,129
9566.96,11785.9,-2528.82,231,139,587
4422.8,1088.94,-1120.6,20,66,101
8830.42,19427.0,-3188.0,47,121,846
8713.5,27528.7,-2753.03,138,156,1521
8888.34,10743.2,-2607.39,104,156,654
8044.52,14511.7,22.844,29,127,802
4323.73,654.627,-339.1,17,58,43
12499.0,18249.6,-2364.16,156,150,519
15518.2,74675.6,829.521,259,336,3302
3639.63,477.912,-756.83,3,36,35
13135.5,98597.4,-7491.22,33,316,4341
6850.83,9114.14,-736.166,11,95,543
5203.12,3645.17,-1185.47,121,85,269
10572.3,64547.0,-6935.0,34,243,3052
4053.54,411.019,738.6,5,54,28
10939.7,42173.0,-5095.0,37,197,2055
17980.7,229556.0,-9004.0,102,366,7956
3252.22,642.194,265.87,4,31,53
14209.7,86846.5,-624.896,58,291,3799
19962.2,179389.0,102095.0,247,403,6746
3936.96,759.423,-2074.1,13,54,64
11377.9,47642.2,-577.257,132,190,2118
4669.54,2733.92,-574.16,25,65,202
14984.7,48346.0,-4622.0,52,335,2003
5560.92,7623.93,-715.808,12,104,457
21467.1,276230.0,-4.41918,287,420,9137
11437.4,30566.0,-4602.0,14,219,1360
6846.32,11927.7,82.7977,217,105,765
5566.04,2489.44,1011.6,8,81,169
7542.62,5111.0,-2959.0,37,118,316
12040.1,110734.0,-5400.0,40,257,4523
6611.27,7664.2,-3511.2,11,117,427
3854.65,1210.71,-909.95,9,55,88
5064.09,2299.21,110.92,15,75,165
12258.6,68529.0,-5709.0,59,268,3290
20277.8,275472.0,11136.0,52,420,9137
13028.3,80036.4,-4908.75,42,272,3539
12953.4,94941.2,-2287.52,189,273,4429
3366.47,692.513,96.984,4,31,53
3708.32,406.57,1180.6,15,54,28
11839.7,42402.4,-1233.23,191,193,2118
18465.8,220384.0,-7814.0,233,395,8086
12642.6,49691.4,-3092.67,222,262,2394
10036.9,40007.0,-2380.04,44,180,2054
21229.6,147469.0,-1406.59,335,449,5537
8165.85,11393.0,-2379.0,13,138,695
12402.8,75233.0,-6065.0,76,248,3538
4434.27,2175.05,-1569.3,12,71,188
8593.0,17093.7,-2593.51,22,142,844
20560.9,273564.0,6056.17,295,420,9137
11738.3,37513.1,38652.2,25,235,1818
3963.34,1451.17,-874.726,128,52,133
11580.0,71496.3,17226.9,156,262,3211
5708.63,2506.5,399.27,1,81,169
8723.54,11968.5,-1965.0,117,128,693
8369.07,30436.7,-1662.59,39,132,1513
5106.9,3273.04,-1681.7,21,70,205
10409.5,28705.8,-3568.51,89,214,1469
11409.0,33376.0,-3886.0,24,168,1211
7058.34,4521.0,-1434.3,10,110,294
12953.7,61086.9,-2065.01,34,247,2754
9499.69,29886.5,-1996.52,239,171,1747
7537.06,14046.2,-1443.72,95,120,809
4386.48,2151.3,-1508.5,10,71,188
4790.55,3005.61,204492.0,144,71,249
23747.7,563364.0,-14384.0,127,582,17702
3894.13,589.06,94.659,15,43,52
13282.1,60791.3,-598.049,41,247,2754
13037.8,119751.0,-5981.0,48,261,4517
7709.32,14090.4,-902.24,13,127,802
9881.53,30861.5,-1317.04,43,171,1747
11852.3,59052.0,-7234.0,78,324,2759
4244.62,568.63,246.92,26,65,35
8397.8,20928.1,-2436.34,179,145,1156
9071.09,12272.2,1892.1,36,152,693
7997.31,26589.9,-2399.53,138,156,1521
11591.5,46807.7,-4494.34,121,215,2188
4552.43,6157.97,427.84,17,67,481
20454.6,277997.0,3910.79,298,420,9137
8268.16,9713.31,-1019.75,20,138,554
3206.59,578.384,-389.04,3,51,45
14971.3,93084.0,-7089.0,71,329,3808
13787.6,57650.0,-6542.0,55,308,2535
9874.44,18444.0,-2098.0,13,146,698
16725.1,197745.0,-10893.0,318,388,7460
13840.3,77654.4,-1507.05,191,262,3211
7676.98,14009.9,-1468.02,96,120,809
11620.6,48985.2,-4332.75,65,202,2258
7588.63,9011.22,57.164,13,130,515
8890.08,10049.7,82686800.0,40,138,554
3823.57,543.463,-280.5,6,43,52
3774.16,543.926,-510.49,7,43,52
11401.5,38525.2,17945.2,35,235,1818
14785.6,86013.0,1357.97,87,301,3369
4203.58,2357.21,-1152.2,4,63,184
6092.6,4137.34,-1367.53,88,88,318
8543.4,18387.0,-2332.4,196,133,890
9635.36,24316.1,687857000.0,34,177,1313
13893.2,62405.0,-5967.0,207,265,2060
15134.0,99835.0,-3767.54,41,281,3974
10077.9,28473.8,-1593.73,176,158,1403
7239.81,6542.4,-796.113,4,95,372
19933.6,299411.0,-13230.0,82,541,10395
8675.28,4860.28,-1248.23,35,131,271
16658.2,137142.0,-8453.0,83,375,5426
6088.5,4159.84,-634.3,12,100,294
6950.42,11528.1,-843.485,166,111,651
3796.18,581.403,-631.54,5,43,52
5974.89,6992.95,-3719.0,22,92,485
6636.54,5534.81,-678.123,9,99,321
8436.36,12154.8,-1025.49,121,136,619
6066.53,7633.88,-751.63,18,104,457
10861.9,37959.0,617.001,156,205,1751
4706.96,562.303,21.98,22,65,35
4712.95,2359.25,-1268.5,4,61,184
7706.71,12042.4,71623.4,114,130,694
4523.61,2008.82,-250.83,14,75,165
11620.7,56238.2,-2771.15,27,209,2967
7179.9,28231.1,-2456.1,13,131,1686
9445.16,17184.9,-2954.12,93,183,931
6506.78,6599.12,72420.1,119,95,427
4712.09,1843.01,166.03,8,61,116
6337.4,17569.0,-2918.0,8,115,1106
3465.31,696.602,-312.11,5,31,53
6817.5,10250.0,-1268.0,32,103,583
7282.35,4095.81,-1254.31,87,101,249
3527.19,710.668,216.49,4,31,53
5635.22,2507.76,480.31,8,81,169
11522.9,40076.0,-3695.0,42,228,1878
13663.4,89679.5,527509.0,214,254,3885
15352.9,63836.7,-2516.27,132,215,2188
11601.8,27860.0,-1349.67,63,194,1521
7583.55,9232.18,599380.0,199,138,554
4129.33,1674.31,-367.27,10,61,134
8794.92,16848.0,-2877.33,95,183,931
15662.8,102626.0,133182.0,48,283,3965
11954.1,38185.5,-2571.14,156,235,1818
7809.72,12826.2,-658.61,68,132,806
3477.0,394.281,1235.0,11,54,28
21821.8,341478.0,-12348.0,378,582,11293
8359.48,25283.3,-3087.89,31,157,1519
12322.5,36703.9,-2354.92,18,225,1755
3590.64,568.856,9.8244,14,43,52
6833.95,7459.02,140.67,23,109,432
5632.47,11884.0,-1308.0,102,96,801
5266.67,3725.57,-849.35,7,89,249
6493.0,8201.2,-1192.6,15,108,549
11598.2,56131.4,-2312.41,183,209,2967
6478.3,5893.47,-1351.66,86,95,372
4812.67,6627.98,704.69,39,68,481
8518.37,36193.0,-3697.0,23,175,2055
9519.5,27429.7,-1712.14,174,158,1403
8854.26,19411.4,-3099.43,17,157,1113
4466.78,2218.45,144.12,11,75,165
10277.0,17841.5,-2531.56,161,172,973
6082.16,11551.5,-1085.55,17,102,764
5828.16,1117.45,-1735.4,3,57,76
